time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2013-08-09T22:56:03.670Z,36.9071,141.0419,60.77,5,mb,,29,2.305,0.68,us,usb000j04d,2015-01-31T00:49:41.376Z,"21 km SE of Iwaki, Japan",earthquake,,4.9,0.031,,reviewed,us,us
2013-08-13T00:09:44.980Z,43.7191,143.4694,177.92,5.1,mb,,102,0.748,0.59,us,usb000j1u9,2013-10-19T02:41:41.000Z,"35 km WSW of Kitami, Japan",earthquake,,4.1,0.027,,reviewed,us,us
2013-09-02T02:51:13.230Z,42.1989,133.6656,445,5.7,mww,,25,2.345,0.74,us,usb000jey1,2013-11-06T01:33:40.000Z,"76 km SE of Vrangel’, Russia",earthquake,,1.9,,,reviewed,us,us
2013-09-18T00:27:46.170Z,38.7119,142.3169,44.08,5,mb,,74,3.361,0.89,us,usc000jwn2,2013-12-09T21:11:07.000Z,"65 km SE of ?funato, Japan",earthquake,,5.2,0.053,,reviewed,us,us
2013-09-19T17:25:06.920Z,37.0674,140.7879,8,5.4,mwb,,45,2.135,1.16,us,usb000jw8u,2020-07-07T22:55:56.960Z,"8 km WNW of Iwaki, Japan",earthquake,,1.7,0.046,,reviewed,us,us
2013-10-22T01:18:45.980Z,37.7299,141.8937,25.7,5.3,mb,,81,2.731,0.74,us,usb000ki87,2014-01-03T00:32:50.000Z,"83 km ENE of Namie, Japan",earthquake,,4.1,0.034,,reviewed,us,us
2013-10-25T17:10:19.710Z,37.1557,144.6611,35,7.1,mww,,10,3.968,1.01,us,usc000kn4n,2021-10-20T18:01:47.884Z,"off the east coast of Honshu, Japan",earthquake,,1.8,,,reviewed,us,us
2013-10-25T17:22:53.980Z,37.2544,144.6049,35.67,5.1,mb,,137,5.175,1.48,us,usb000kx9t,2014-01-03T00:32:54.000Z,"off the east coast of Honshu, Japan",earthquake,,6,0.165,,reviewed,us,us
2013-10-25T17:27:59.900Z,37.1657,144.9698,37.01,5.4,mb,,100,5.041,1.34,us,usb000kx9u,2014-01-03T00:32:54.000Z,"off the east coast of Honshu, Japan",earthquake,,7.8,0.112,,reviewed,us,us
2013-10-25T17:57:39.530Z,37.2349,144.7009,33.88,5.1,mb,,88,4.92,0.85,us,usc000kn76,2014-01-03T00:32:54.000Z,"off the east coast of Honshu, Japan",earthquake,,4.4,0.054,,reviewed,us,us
2013-10-25T21:27:34.650Z,37.1057,144.6715,10,5.5,mb,,31,5.04,0.78,us,usc000kndd,2014-01-03T00:58:57.279Z,"off the east coast of Honshu, Japan",earthquake,,1.8,0.044,,reviewed,us,us
2013-10-27T18:13:06.440Z,37.0876,144.5734,20.16,5.5,mwb,,28,5.041,0.84,us,usc000kp6n,2015-01-30T23:03:09.244Z,"off the east coast of Honshu, Japan",earthquake,,3.3,0.041,,reviewed,us,us
2013-10-27T23:01:45.600Z,37.1804,144.7063,10.08,5,mb,,43,4.974,0.56,us,usc000kpc4,2014-01-03T00:32:56.000Z,"off the east coast of Honshu, Japan",earthquake,,1.8,0.036,,reviewed,us,us
2013-10-29T20:17:50.710Z,43.2375,130.8797,554.28,5.1,mb,,36,1.253,0.76,us,usc000kr0x,2014-01-10T10:03:35.000Z,"49 km W of Barabash, Russia",earthquake,,4.6,0.024,,reviewed,us,us
2013-10-31T15:01:05.580Z,38.2487,142.6742,22.02,5.3,mb,,35,3.78,0.61,us,usc000ksgz,2014-01-10T10:03:39.000Z,"121 km E of Ishinomaki, Japan",earthquake,,3.5,0.029,,reviewed,us,us
2013-11-03T05:25:15.340Z,35.9713,140.1213,76.63,5.1,mb,,65,1.647,0.88,us,usb000krwq,2016-09-28T13:19:40.609Z,"1 km WNW of Ushiku, Japan",earthquake,,4.8,0.035,,reviewed,us,us
2013-11-03T08:52:56.670Z,38.2654,142.6953,35,5.2,mb,,106,3.761,0.67,us,usb000krzz,2014-01-10T10:03:45.000Z,"123 km E of Ishinomaki, Japan",earthquake,,1.9,0.034,,reviewed,us,us
2013-11-09T22:37:50.410Z,35.9187,139.9684,64.31,5.6,mww,,41,0.671,1.04,us,usb000kvca,2020-07-10T18:21:54.625Z,"3 km WSW of Moriya, Japan",earthquake,,3,,,reviewed,us,us
2013-11-15T02:00:33.990Z,41.4306,142.177,46,5.5,mwb,,38,0.937,0.81,us,usb000kypf,2014-01-31T21:28:19.975Z,"81 km E of Mutsu, Japan",earthquake,,1,0.042,,reviewed,us,us
2013-11-16T05:54:36.950Z,39.3067,142.0954,51.18,5,mb,,116,2.823,1.26,us,usb000kzq0,2014-01-31T21:22:22.000Z,"18 km ESE of ?tsuchi, Japan",earthquake,,5.8,0.048,,reviewed,us,us
2013-11-16T11:44:41.340Z,35.6039,140.1529,59.4,5.5,mwb,,40,1.831,0.89,us,usb000kzuj,2020-07-10T18:22:17.209Z,"3 km E of Chiba, Japan",earthquake,,1.6,0.08,,reviewed,us,us
2013-11-18T19:10:45.430Z,34.3343,137.0475,328,5.6,mww,,19,1.013,0.75,us,usb000l1hk,2022-03-10T00:59:31.803Z,"25 km SE of Toba, Japan",earthquake,,1.8,,,reviewed,us,us
2013-11-22T21:05:13.150Z,41.6623,137.8339,19.05,5.3,mb,,36,3.992,0.64,us,usb000l4r5,2014-02-11T02:18:55.000Z,"232 km WNW of Shimokizukuri, Japan",earthquake,,3.1,0.033,,reviewed,us,us
2013-11-25T15:43:02.470Z,38.4819,141.94,52.86,5,mb,,92,3.542,1.05,us,usb000l68z,2014-02-11T02:18:59.000Z,"56 km E of Ishinomaki, Japan",earthquake,,5.2,0.041,,reviewed,us,us
2013-11-27T17:45:50.950Z,42.0166,141.5895,94.79,5,mb,,57,1.168,0.83,us,usb000l7ew,2014-02-12T01:08:35.000Z,"59 km SE of Muroran, Japan",earthquake,,1.6,0.037,,reviewed,us,us
2013-11-28T16:15:06.080Z,35.5978,139.9774,72.22,5,mb,,84,1.714,0.69,us,usb000l7r3,2016-10-30T18:04:42.192Z,"11 km SE of Urayasu, Japan",earthquake,,5,0.038,,reviewed,us,us
2013-12-03T09:16:43.550Z,36.492,141.7115,18.32,5.1,mwb,,12,1.638,0.88,us,usb000l9xu,2014-02-15T01:37:32.752Z,"92 km ESE of Kitaibaraki, Japan",earthquake,,2.8,0.058,,reviewed,us,us
2013-12-09T20:36:49.720Z,36.4198,141.9222,26.41,5.1,mb,,107,2.995,0.78,us,usc000lgxz,2014-02-15T01:32:15.000Z,"112 km ESE of Kitaibaraki, Japan",earthquake,,3.7,0.043,,reviewed,us,us
2013-12-14T04:06:15.330Z,35.6544,140.6546,42,5.5,mwb,,40,0.443,0.84,us,usc000lkgy,2020-07-10T18:58:15.562Z,"6 km S of Asahi, Japan",earthquake,,1.8,0.043,,reviewed,us,us
2013-12-20T16:10:46.900Z,35.8725,140.0637,72.65,5.3,mb,,66,1.642,0.85,us,usc000lnyh,2016-09-28T13:26:09.962Z,"3 km SSW of Toride, Japan",earthquake,,4.2,0.044,,reviewed,us,us
2013-12-21T01:34:13.610Z,35.6065,140.6497,35.36,5.5,mwb,,42,0.405,0.75,us,usc000lpah,2020-07-10T18:58:37.140Z,"12 km S of Asahi, Japan",earthquake,,3.9,0.06,,reviewed,us,us
2013-12-23T06:57:29.110Z,35.688,142.1406,8,5.6,mwb,,43,1.538,1.28,us,usc000lq71,2014-02-27T21:49:12.474Z,"118 km E of Hasaki, Japan",earthquake,,1.7,0.049,,reviewed,us,us
2013-12-23T09:11:31.400Z,36.0942,142.4131,7.48,5.3,mwc,,113,3.424,0.77,us,usc000lq84,2014-02-27T21:37:28.000Z,"148 km ENE of Hasaki, Japan",earthquake,,3.2,,,reviewed,us,gcmt
2013-12-23T09:25:12.290Z,35.5027,142.302,17.4,5.1,mb,,89,1.635,1.25,us,usc000lq8c,2014-02-27T21:37:28.000Z,"135 km ESE of Hasaki, Japan",earthquake,,3.5,0.048,,reviewed,us,us
2013-12-27T10:31:20.930Z,40.3041,142.2498,62.25,5,mb,,93,1.841,0.96,us,usc000lsmh,2014-02-28T08:44:09.000Z,"67 km ESE of Hachinohe, Japan",earthquake,,5.3,0.036,,reviewed,us,us
2013-12-31T01:02:59.460Z,36.6768,140.7171,9.99,5.1,mb,,66,2.022,0.89,us,usc000luj7,2015-04-12T05:29:35.631Z,"4 km S of Takahagi, Japan",earthquake,,1.7,0.038,,reviewed,us,us
2014-01-04T05:23:00.310Z,36.9704,143.3822,22,5.5,mwb,,46,4.176,0.7,us,usc000lwp7,2014-03-07T00:25:58.000Z,"218 km ESE of Namie, Japan",earthquake,,1.7,0.075,17,reviewed,us,us
2014-01-09T04:31:54.460Z,42.0428,142.6886,64.22,5,mb,,87,0.35,0.64,us,usc000lz7t,2014-03-15T03:38:42.000Z,"41 km SE of Shizunai-furukawach?, Japan",earthquake,,2.8,0.036,259,reviewed,us,us
2014-01-16T01:12:17.710Z,40.1151,142.8184,51.83,5.1,mb,,108,1.915,0.71,us,usb000m1z7,2014-03-22T00:05:15.000Z,"91 km NE of Miyako, Japan",earthquake,,5.3,0.04,223,reviewed,us,us
2014-02-05T17:32:14.760Z,38.6854,142.3634,48.51,5.3,mwb,,28,3.38,0.67,us,usc000mic2,2014-04-22T18:30:07.000Z,"70 km SE of ?funato, Japan",earthquake,,4.2,0.054,33,reviewed,us,us
2014-02-07T17:18:34.490Z,37.5618,141.3625,61.98,5.2,mb,,36,2.72,0.74,us,usc000mkcq,2014-04-22T18:30:08.000Z,"33 km ENE of Namie, Japan",earthquake,,4.6,0.03,385,reviewed,us,us
2014-02-08T02:34:23.050Z,37.0868,141.1201,51.78,5,mb,,111,2.398,0.52,us,usc000mktr,2014-04-22T18:30:09.000Z,"21 km E of Iwaki, Japan",earthquake,,4.7,0.047,162,reviewed,us,us
2014-02-10T09:38:04.530Z,39.6171,143.5251,30.58,5,mb,,127,2.411,1.02,us,usc000mm2e,2014-04-22T18:30:12.000Z,"136 km E of Miyako, Japan",earthquake,,4.6,0.05,140,reviewed,us,us
2014-02-10T19:14:39.980Z,34.1564,139.9465,93.59,5.3,mb,,22,1.043,0.67,us,usc000mmd5,2015-01-28T22:53:00.997Z,"92 km S of Tateyama, Japan",earthquake,,3.9,0.03,410,reviewed,us,us
2014-03-11T20:04:31.360Z,35.7225,140.1604,58.52,5,mb,,78,1.778,1.05,us,usc000n86p,2015-01-28T23:21:20.266Z,"6 km W of Sakura, Japan",earthquake,,5.9,0.052,122,reviewed,us,us
2014-03-13T17:06:50.770Z,33.6842,131.8249,79,6.3,mww,,12,0.969,1.28,us,usc000nabv,2020-07-07T23:01:06.149Z,"32 km SSW of Hikari, Japan",earthquake,,1.8,,,reviewed,us,us
2014-03-17T09:02:52.850Z,36.9353,141.4718,30.24,5,mb,,120,1.875,1.37,us,usc000ndz3,2014-05-16T21:51:46.000Z,"53 km ESE of Iwaki, Japan",earthquake,,4.9,0.044,190,reviewed,us,us
2014-03-29T01:53:57.700Z,36.3215,141.8379,20,5.4,mwb,,46,2.934,0.84,us,usc000nvji,2014-05-29T23:32:08.000Z,"109 km ESE of Takahagi, Japan",earthquake,,1.8,0.039,64,reviewed,us,us
2014-04-02T23:22:47.720Z,39.1648,141.8049,58.06,5.5,mwb,,73,3.027,0.99,us,usc000p20r,2020-07-10T19:04:53.559Z,"12 km NE of ?funato, Japan",earthquake,,3.8,0.044,50,reviewed,us,us
2014-04-05T01:16:18.420Z,39.1937,142.5642,29.68,5.2,mwb,,24,2.854,1.12,us,usc000p65i,2014-06-11T06:06:09.000Z,"60 km ESE of ?tsuchi, Japan",earthquake,,3.6,0.053,34,reviewed,us,us
2014-04-17T14:44:01.140Z,37.4254,142.2446,31.96,5.2,mb,,73,3.349,1.07,us,usb000pnul,2014-07-04T01:33:23.000Z,"110 km E of Namie, Japan",earthquake,,4.3,0.042,204,reviewed,us,us
2014-05-02T09:15:20.720Z,37.852,144.2342,15.97,5.6,mww,,17,4.239,0.67,us,usb000q6x6,2014-07-27T21:51:17.000Z,"258 km ESE of ?funato, Japan",earthquake,,2.7,,,reviewed,us,us
2014-05-04T20:18:24.680Z,34.9118,139.4186,153,6,mww,,15,1.813,0.95,us,usb000q9sv,2020-07-07T22:57:55.417Z,"31 km ESE of It?, Japan",earthquake,,1.8,,,reviewed,us,us
2014-05-12T23:35:02.310Z,35.5972,140.0595,55.34,5.1,mb,,66,1.77,1.16,us,usb000qjz9,2016-10-30T18:02:46.788Z,"5 km W of Chiba, Japan",earthquake,,4.6,0.032,343,reviewed,us,us
2014-05-27T16:12:10.480Z,32.5,140.5882,76.79,5.3,mb,,25,0.895,0.59,us,usb000r5he,2014-08-23T08:36:51.000Z,"283 km SSE of Tateyama, Japan",earthquake,,3.7,0.03,406,reviewed,us,us
2014-06-08T05:24:33.390Z,39.1635,141.7092,95.61,5.2,mb,,47,3.054,0.77,us,usc000rcp4,2015-01-30T17:38:41.580Z,"10 km N of ?funato, Japan",earthquake,,4.7,0.028,439,reviewed,us,us
2014-06-14T17:31:41.560Z,39.4384,140.9876,92,5.5,mww,,15,3.056,0.67,us,usc000rfj5,2020-07-10T19:10:13.792Z,"12 km WNW of Hanamaki, Japan",earthquake,,1.8,,,reviewed,us,us
2014-06-15T18:19:14.540Z,36.6041,141.7237,15.87,5.5,mww,,48,2.829,0.78,us,usc000rfu7,2015-01-29T19:13:11.768Z,"near the east coast of Honshu, Japan",earthquake,,2.6,,,reviewed,us,us
2014-06-15T20:14:50.620Z,37.0961,141.1141,45,5.6,mww,,58,2.395,0.83,us,usc000rfv0,2020-07-07T23:02:00.497Z,"21 km ENE of Iwaki, Japan",earthquake,,1.9,,,reviewed,us,us
2014-06-16T17:42:22.530Z,33.8719,139.58,130.28,5.3,mb,,24,0.769,0.78,us,usc000rg9l,2015-01-29T00:10:26.668Z,"106 km SSE of Shimoda, Japan",earthquake,,4.2,0.029,424,reviewed,us,us
2014-06-27T11:10:41.520Z,36.2103,144.1294,35.19,5,mb,,68,4.709,0.74,us,usc000rmq0,2014-09-26T11:49:40.000Z,"off the east coast of Honshu, Japan",earthquake,,5,0.035,284,reviewed,us,us
2014-07-04T22:42:05.070Z,39.648,142.0802,50.31,5.7,mww,,17,2.501,0.72,us,usc000rqix,2020-07-10T19:11:51.154Z,"11 km E of Miyako, Japan",earthquake,,3.5,,,reviewed,us,us
2014-07-08T09:05:22.970Z,42.6676,141.3472,10,5.5,mwb,,36,1.492,1.05,us,usc000rrl0,2020-07-07T23:02:15.065Z,"13 km N of Shiraoi, Japan",earthquake,,1.7,0.073,18,reviewed,us,us
2014-07-11T19:22:00.820Z,37.0052,142.4525,20,6.5,mww,,9,2.421,0.75,us,usb000rs50,2021-10-20T18:02:14.048Z,"139 km ESE of Namie, Japan",earthquake,,1.7,,,reviewed,us,us
2014-07-11T19:28:14.250Z,36.9093,142.4903,17.59,5.2,mb,,90,3.459,1.05,us,usb000rwfi,2014-10-10T08:02:13.000Z,"143 km E of Iwaki, Japan",earthquake,,3.5,0.079,60,reviewed,us,us
2014-07-11T19:30:49.170Z,37.0358,142.4068,9.23,5.1,mb,,165,3.405,0.89,us,usb000rwgj,2014-10-10T08:02:13.000Z,"134 km ESE of Namie, Japan",earthquake,,2.9,0.202,12,reviewed,us,us
2014-07-11T19:34:05.310Z,36.7981,142.5773,11.3,5,mb,,184,3.521,0.63,us,usb000rwfh,2014-10-10T08:02:13.000Z,"153 km E of Iwaki, Japan",earthquake,,6.6,0.399,2,reviewed,us,us
2014-07-25T04:18:16.240Z,41.5694,142.1922,64.06,5.1,mb,,113,0.847,0.92,us,usb000rx2a,2014-10-25T01:49:35.000Z,"86 km S of Shizunai-furukawach?, Japan",earthquake,,4.8,0.033,342,reviewed,us,us
2014-08-10T03:43:17.240Z,41.1585,142.1309,41,6.1,mww,,24,2.978,0.7,us,usb000s1nc,2020-07-10T18:34:29.239Z,"78 km E of Mutsu, Japan",earthquake,,1.8,,,reviewed,us,us
2014-08-19T13:26:23.410Z,42.9675,145.6438,42.89,5.1,mb,,64,2.07,0.69,us,usb000s46j,2014-11-15T04:07:17.000Z,"39 km S of Nemuro, Japan",earthquake,,5.7,0.035,288,reviewed,us,us
2014-08-20T19:38:25.260Z,33.1969,138.1144,307.89,5.2,mb,,20,1.402,0.72,us,usb000s4nk,2014-11-22T02:06:23.000Z,"156 km S of ?yama, Japan",earthquake,7.5,2.8,0.027,484,reviewed,us,us
2014-08-27T04:48:58.370Z,41.0699,143.167,26,5.4,mwb,,85,0.944,0.43,us,usc000s7br,2014-11-29T00:09:16.000Z,"154 km ENE of Hachinohe, Japan",earthquake,6.6,1.8,0.039,64,reviewed,us,us
2014-08-28T19:14:35.550Z,32.0864,132.0682,20,5.8,mww,,18,1.443,1.27,us,usc000s7q8,2020-07-10T19:12:57.679Z,"53 km E of Takanabe, Japan",earthquake,5.9,1.7,,,reviewed,us,us
2014-09-03T07:24:21.920Z,36.8594,139.4288,29.71,5.2,mb,,67,1.03,0.7,us,usc000s978,2015-05-18T16:41:51.765Z,"20 km NW of Nikk?, Japan",earthquake,5.8,2.9,0.038,242,reviewed,us,us
2014-09-16T03:28:30.310Z,36.0873,139.8502,49.94,5.5,mww,,32,0.31,0.71,us,usb000scur,2020-07-07T22:58:37.933Z,"4 km ESE of Sakai, Japan",earthquake,4.6,2.3,,,reviewed,us,us
2014-09-24T12:45:46.920Z,37.5179,141.3349,50.96,5.2,mww,,59,0.556,0.68,us,usb000sfk2,2015-01-29T18:37:10.466Z,"29 km E of Namie, Japan",earthquake,5.6,4.1,,,reviewed,us,us
2014-09-24T13:30:57.020Z,37.5477,141.3659,53.08,5.1,mww,,63,0.558,0.83,us,usb000sfk5,2015-01-29T20:10:53.062Z,"33 km ENE of Namie, Japan",earthquake,6.7,4.1,,,reviewed,us,us
2014-10-03T00:57:30.710Z,40.1565,142.7657,30,5.5,mww,,20,1.88,0.79,us,usb000sicw,2015-01-30T18:52:43.151Z,"90 km NE of Miyako, Japan",earthquake,6.3,1.7,,,reviewed,us,us
2014-10-11T02:35:47.480Z,41.0272,143.1649,22,6.1,mww,,28,0.987,0.72,us,usb000skys,2015-01-30T12:45:23.025Z,"152 km ENE of Hachinohe, Japan",earthquake,5.9,1.4,,,reviewed,us,us
2014-10-11T05:20:35.040Z,40.9544,143.0805,20,5.4,mww,,68,1.061,0.61,us,usb000skze,2015-01-06T23:49:50.040Z,"142 km ENE of Hachinohe, Japan",earthquake,5.1,1.8,,,reviewed,us,us
2014-10-14T18:08:45.960Z,40.9297,143.2338,29.32,5,mb,,74,1.085,0.92,us,usb000sm3f,2015-01-06T23:49:57.040Z,"154 km ENE of Hachinohe, Japan",earthquake,5.1,4.2,0.039,228,reviewed,us,us
2014-10-15T23:53:02.260Z,31.7863,140.5047,60,5.5,mww,,29,1.448,0.69,us,usb000smn6,2015-01-15T20:03:26.040Z,"Izu Islands, Japan region",earthquake,6.6,1.8,,,reviewed,us,us
2014-11-07T23:54:22.850Z,37.804,142.299,42.44,5.1,mww,,16,1.196,0.69,us,usc000svjy,2015-01-31T02:50:09.040Z,"110 km SE of Ishinomaki, Japan",earthquake,6,4.2,,,reviewed,us,us
2014-11-12T11:04:48.910Z,33.0208,140.6623,66.24,5.1,mb,,56,0.718,1.02,us,usc000swj1,2015-02-12T01:42:36.040Z,"229 km SSE of Tateyama, Japan",earthquake,6.3,4.5,0.036,269,reviewed,us,us
2014-11-20T01:51:42.180Z,37.3226,141.6082,32,5.6,mww,,51,0.848,0.47,us,usb000sy4s,2016-11-10T21:45:22.444Z,"56 km ESE of Namie, Japan",earthquake,5.3,1.8,,,reviewed,us,us
2014-11-22T13:08:18.420Z,36.6408,137.8875,9,6.2,mww,,19,0.271,0.98,us,usb000syza,2020-07-07T22:59:12.057Z,"6 km SSE of Hakuba, Japan",earthquake,5.3,1.7,,,reviewed,us,us
2014-11-23T13:34:54.760Z,39.6015,143.2619,18.17,5,mb,,67,2.308,0.62,us,usb000szb0,2015-02-18T03:30:55.040Z,"113 km E of Miyako, Japan",earthquake,5.9,3.8,0.047,158,reviewed,us,us
2014-12-05T16:01:56.830Z,35.5141,135.7189,355.12,5,mb,,45,0.346,0.72,us,usc000t409,2015-02-28T02:16:09.040Z,"3 km NW of Obama, Japan",earthquake,8.1,6.1,0.041,201,reviewed,us,us
2014-12-19T04:47:40.250Z,42.7025,145.5103,28.21,5.3,mwb,,41,1.874,0.52,us,usc000t85p,2016-11-10T21:45:47.752Z,"69 km S of Nemuro, Japan",earthquake,7.3,3.2,0.073,18,reviewed,us,us
2014-12-20T09:29:57.490Z,37.4017,141.5534,31.31,5.9,mww,,19,0.765,0.76,us,usc000t8p4,2020-07-10T19:16:42.120Z,"49 km E of Namie, Japan",earthquake,5,2.7,,,reviewed,us,us
2014-12-24T23:06:05.470Z,37.2516,141.5576,10,5.2,mwb,,39,0.867,0.68,us,usc000t9wt,2016-11-10T21:45:52.229Z,"55 km ESE of Namie, Japan",earthquake,4.6,1.7,0.059,28,reviewed,us,us
2014-12-28T11:49:47.180Z,38.3949,144.3947,35,5.1,mb,,32,2.89,0.63,us,usc000tae3,2015-03-17T02:37:40.040Z,"240 km ESE of Kamaishi, Japan",earthquake,7.8,1.9,0.034,317,reviewed,us,us
2015-01-08T18:42:12.240Z,43.6917,144.8685,132.33,5.3,mww,,49,1.699,0.55,us,usc000tda9,2016-11-10T21:46:02.290Z,"21 km W of Shibetsu, Japan",earthquake,7.6,4.3,,,reviewed,us,us
2015-02-16T23:06:28.270Z,39.8558,142.8808,23,6.7,mww,,20,1.925,0.94,us,usb000tpvj,2020-07-10T18:44:08.964Z,"83 km ENE of Miyako, Japan",earthquake,3.8,1.8,,,reviewed,us,us
2015-02-17T04:46:38.940Z,40.1095,141.8914,47,5.5,mwb,,40,1.149,0.43,us,usb000tpy8,2020-07-10T18:44:24.136Z,"51 km N of Miyako, Japan",earthquake,5.5,1.9,0.059,28,reviewed,us,us
2015-02-17T16:33:21.280Z,39.5696,143.5829,10,5.5,mww,,58,2.464,0.61,us,usb000tq2a,2016-11-10T21:46:29.380Z,"140 km E of Yamada, Japan",earthquake,6.6,1.8,,,reviewed,us,us
2015-02-20T04:25:23.380Z,39.8244,143.5871,10,6.2,mww,,16,2.212,0.75,us,usc000trsc,2016-11-10T21:46:34.103Z,"142 km E of Miyako, Japan",earthquake,5.8,1.7,,,reviewed,us,us
2015-02-20T19:28:27.940Z,41.947,142.6543,60.31,5.3,mwr,,91,0.379,0.86,us,usc000tryp,2015-05-12T20:29:35.040Z,"49 km SSE of Shizunai-furukawach?, Japan",earthquake,4.9,4.5,0.093,11,reviewed,us,us
2015-02-21T10:13:53.290Z,39.8185,143.4861,7,6,mww,,44,2.208,0.55,us,usc000ts49,2016-11-10T21:46:34.649Z,"133 km E of Miyako, Japan",earthquake,6.7,1.7,,,reviewed,us,us
2015-02-22T02:53:42.230Z,40.076,143.6209,10,5,mb,,54,1.968,0.65,us,usc000ts7u,2015-05-12T20:29:38.040Z,"151 km ENE of Miyako, Japan",earthquake,4.5,1.8,0.036,250,reviewed,us,us
2015-02-22T19:43:32.660Z,39.7592,143.2815,10,5.1,mb,,87,2.242,0.66,us,usc000tsbm,2015-05-12T20:29:39.040Z,"115 km E of Miyako, Japan",earthquake,6.6,1.8,0.057,104,reviewed,us,us
2015-02-24T02:28:54.090Z,39.6546,143.1982,20,5.8,mww,,19,2.238,0.46,us,usc000tski,2016-11-10T21:46:36.918Z,"107 km E of Miyako, Japan",earthquake,6.5,1.8,,,reviewed,us,us
2015-02-26T01:11:23.800Z,38.4821,142.0433,52.04,5,mwr,,74,1.162,0.35,us,usc000ttaf,2015-05-19T00:28:37.040Z,"65 km E of Ishinomaki, Japan",earthquake,6.1,5.2,0.069,20,reviewed,us,us
2015-03-14T15:36:08.750Z,34.2885,141.6586,7.15,5.4,mb,,88,1.932,1.12,us,us10001md6,2015-06-04T00:46:19.040Z,"155 km SE of Katsuura, Japan",earthquake,6.6,3.4,0.05,136,reviewed,us,us
2015-03-27T03:04:07.300Z,36.3653,143.1197,10,5.4,mww,,38,2.369,0.56,us,us10001r3k,2016-11-10T21:46:51.324Z,"213 km ESE of Iwaki, Japan",earthquake,7.1,1.7,,,reviewed,us,us
2015-04-12T19:25:01.770Z,37.1545,143.8447,10,5.1,mwb,,37,2.531,0.87,us,us200025yw,2015-06-22T23:18:58.040Z,"254 km E of Namie, Japan",earthquake,7.4,1.7,0.051,37,reviewed,us,us
2015-04-15T19:55:00.590Z,39.3928,143.5274,10,5.1,mb,,86,2.629,0.82,us,us200026su,2015-06-22T23:19:03.040Z,"136 km E of Yamada, Japan",earthquake,7.7,1.8,0.039,219,reviewed,us,us
2015-04-25T06:35:46.330Z,32.8677,140.4075,86.38,5.2,mb,,83,0.556,0.92,us,us2000292n,2015-07-03T00:23:39.040Z,"239 km SSE of Tateyama, Japan",earthquake,7.3,4.9,0.053,119,reviewed,us,us
2015-04-29T16:09:51.830Z,40.0485,142.8086,37.3,5.4,mww,,36,1.788,0.59,us,us20002a7q,2015-07-03T00:23:47.040Z,"86 km ENE of Miyako, Japan",earthquake,6.5,4.7,,,reviewed,us,us
2015-05-02T16:50:42.990Z,31.5293,140.213,10,5.7,mwc,,73,1.617,1.07,us,us20002avl,2016-11-10T21:47:19.299Z,"Izu Islands, Japan region",earthquake,6.9,1.8,,,reviewed,us,gcmt
2015-05-03T04:02:52.550Z,37.5588,141.453,45.35,5,mb,,109,0.61,0.62,us,us20002axt,2015-07-09T22:00:07.040Z,"40 km ENE of Namie, Japan",earthquake,7.1,4.9,0.031,335,reviewed,us,us
2015-05-12T21:12:58.890Z,38.9056,142.0317,35,6.8,mww,,8,1.422,0.84,us,us20002et4,2020-07-07T22:48:30.760Z,"32 km SE of ?funato, Japan",earthquake,4.7,1.9,,,reviewed,us,us
2015-05-15T03:30:34.360Z,37.0459,141.2026,37.95,5.1,mb,,80,0.884,0.75,us,us10002964,2015-07-23T01:04:00.040Z,"28 km E of Iwaki, Japan",earthquake,5.8,3,0.032,312,reviewed,us,us
2015-05-25T05:28:08.100Z,35.995,139.6134,38.74,5.1,mwr,,20,0.523,1.07,us,us10002bzr,2021-10-20T18:02:32.087Z,"2 km N of Ageoshimo, Japan",earthquake,5.3,4.1,0.065,23,reviewed,us,us
2015-05-25T06:37:40.890Z,41.8504,135.3922,385.81,5.1,mb,,24,3.426,0.92,us,us10002bzt,2015-07-29T01:35:42.040Z,"169 km SE of Preobrazheniye, Russia",earthquake,7.3,5.1,0.025,511,reviewed,us,us
2015-06-08T06:01:08.300Z,41.5615,142.0308,42,6.1,mww,,54,0.956,1.14,us,us20002mvq,2020-07-07T22:48:57.646Z,"74 km ENE of Mutsu, Japan",earthquake,6.8,1.9,,,reviewed,us,us
2015-06-10T08:33:03.780Z,39.6795,143.319,30.96,5.8,mww,,69,2.306,0.98,us,us20002nj8,2016-11-10T21:47:55.381Z,"118 km E of Miyako, Japan",earthquake,6.8,3.8,,,reviewed,us,us
2015-06-11T04:45:29.730Z,39.672,143.331,10.49,5.7,mww,,28,2.318,0.44,us,us20002nwl,2016-11-10T21:47:57.711Z,"119 km E of Miyako, Japan",earthquake,6.5,2.8,,,reviewed,us,us
2015-06-11T04:51:24.140Z,39.608,143.3457,5.72,5.7,mww,,49,2.36,0.47,us,us20002nwm,2016-11-10T21:47:58.813Z,"120 km E of Miyako, Japan",earthquake,6.7,3.2,,,reviewed,us,us
2015-06-11T04:56:32.160Z,39.6101,143.2414,10,5.4,mwc,,102,2.29,0.49,us,us20002nwq,2016-11-10T21:47:59.941Z,"111 km E of Miyako, Japan",earthquake,5.9,1.8,,,reviewed,us,gcmt
