time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2003-05-12T02:16:08.340Z,31.856,140.109,95.2,4.8,mb,136,87.9,,0.86,us,usp000bx2p,2014-11-07T01:18:36.346Z,"Izu Islands, Japan region",earthquake,,,,52,reviewed,us,us
2003-05-17T14:33:09.670Z,35.591,140.551,50,5.4,mwc,307,108.4,,0.79,us,usp000bxde,2016-11-09T22:32:25.589Z,"12 km S of Y?kaichiba, Japan",earthquake,,,,,reviewed,us,hrv
2003-05-17T18:23:27.160Z,35.821,137.554,33,4.5,mb,78,118.9,,1.08,us,usp000bxdu,2014-11-07T01:18:37.676Z,"29 km E of Gero, Japan",earthquake,,,,31,reviewed,us,us
2003-06-06T02:34:43.060Z,35.404,140.685,66.6,4.8,mb,110,126.4,,0.73,us,usp000bz68,2014-11-07T01:18:51.770Z,"31 km ENE of ?hara, Japan",earthquake,,6,,53,reviewed,us,us
2003-06-08T04:58:34.180Z,34.159,136.349,379.6,4.7,mb,209,100.2,,0.77,us,usp000bzbt,2014-11-07T01:18:52.449Z,"17 km NE of Owase, Japan",earthquake,,,,90,reviewed,us,us
2003-06-13T10:38:02.230Z,33.878,137.185,349,4.8,mb,107,104.6,,0.77,us,usp000bzsa,2014-11-07T01:18:55.300Z,"74 km SSE of Toba, Japan",earthquake,,3.8,,37,reviewed,us,us
2003-07-05T23:30:25.440Z,32.63,135.977,33,5.1,mwc,151,103,,0.84,us,usp000c1rj,2016-11-09T22:54:55.951Z,"122 km S of Shing?, Japan",earthquake,,,,,reviewed,us,hrv
2003-07-11T17:31:48.310Z,35.643,139.883,20.8,4.5,mb,10,209.5,,1,us,usp000c283,2014-11-07T01:19:11.552Z,"3 km S of Urayasu, Japan",earthquake,,,,1,reviewed,us,us
2003-07-12T11:16:51.750Z,31.673,140.392,56.8,4.5,mb,58,126.8,,0.92,us,usp000c29v,2014-11-07T01:19:11.743Z,"Izu Islands, Japan region",earthquake,,,,15,reviewed,us,us
2003-07-17T02:53:10.980Z,35.575,140.886,70.7,4.5,mb,43,117,,0.99,us,usp000c2pv,2014-11-07T01:19:13.876Z,"18 km SSE of Hasaki, Japan",earthquake,,11.5,,15,reviewed,us,us
2003-07-25T11:53:11.850Z,31.278,138.355,372.4,5.1,mb,205,96.8,,0.82,us,usp000c3ah,2014-11-07T01:19:17.579Z,"Izu Islands, Japan region",earthquake,,,,82,reviewed,us,us
2003-07-28T16:40:33.870Z,31.394,131.615,33,4.5,mb,27,122.7,,1.11,us,usp000c3kp,2014-11-07T01:19:19.189Z,"32 km SE of Nichinan, Japan",earthquake,,,,5,reviewed,us,us
2003-08-01T13:46:47.880Z,32.774,141.116,77.5,5.1,mwc,246,41.5,,0.77,us,usp000c3uv,2016-11-09T23:07:14.133Z,"270 km SSE of Tateyama, Japan",earthquake,,,,,reviewed,us,hrv
2003-08-18T09:59:40.120Z,35.63,139.968,79.9,5,mwc,124,113.1,,0.79,us,usp000c58u,2016-11-09T23:16:25.254Z,"8 km SSW of Honch?, Japan",earthquake,,5.5,,,reviewed,us,hrv
2003-08-23T04:58:19.430Z,32.394,141.475,41.6,4.8,mb,23,135.9,,0.98,us,usp000c5q0,2014-11-07T01:19:34.669Z,"Izu Islands, Japan region",earthquake,,,,2,reviewed,us,us
2003-08-30T07:52:19.080Z,34.495,136.988,331.1,4.6,mb,109,101.7,,0.76,us,usp000c693,2014-11-07T01:19:36.932Z,"13 km E of Toba, Japan",earthquake,,,,32,reviewed,us,us
2003-09-04T07:20:48.120Z,31.426,140.862,61.8,5,mwc,141,100.4,,0.79,us,usp000c6q8,2016-11-09T23:24:10.074Z,"Izu Islands, Japan region",earthquake,,6.7,,,reviewed,us,hrv
2003-09-09T00:01:32.230Z,35.814,140.872,41.9,4.7,mb,44,126.7,,1.04,us,usp000c73d,2014-11-07T01:19:47.449Z,"9 km NNE of Hasaki, Japan",earthquake,,,,13,reviewed,us,us
2003-09-20T03:54:50.780Z,34.998,140.172,51.5,5.7,mwc,375,90.5,,0.99,us,usp000c827,2020-07-08T01:28:14.899Z,"12 km SSE of Kamogawa, Japan",earthquake,,,,,reviewed,us,hrv
2003-09-24T20:56:54.670Z,35.316,135.194,372.2,5.4,mwc,277,63.4,,0.86,us,usp000c8h8,2016-11-09T23:33:23.784Z,"5 km WNW of Ayabe, Japan",earthquake,,,,,reviewed,us,hrv
2003-09-29T17:24:53.510Z,33.936,136.494,371.1,4.5,mb,68,121.9,,0.84,us,usp000c92s,2014-11-07T01:19:59.645Z,"30 km ESE of Owase, Japan",earthquake,,4.8,,24,reviewed,us,us
2003-10-07T12:30:49.140Z,33.697,136.88,376.5,4.6,mb,38,125.1,,1.1,us,usp000c9uu,2014-11-07T01:20:09.366Z,"75 km ESE of Owase, Japan",earthquake,,6.4,,9,reviewed,us,us
2003-10-15T05:57:14.130Z,35.496,141.177,33,4.8,mb,9,156.1,,1.09,us,usp000cae0,2014-11-07T01:20:12.041Z,"40 km SE of Hasaki, Japan",earthquake,,,,1,reviewed,us,us
2003-10-15T07:30:35.940Z,35.457,139.871,77.7,5.2,mwc,176,47.2,,0.85,us,usp000cae6,2021-10-20T18:06:56.986Z,"9 km NW of Kisarazu, Japan",earthquake,,6.3,,,reviewed,us,hrv
2003-10-16T17:25:02.590Z,36.221,141.665,67.5,4.5,mb,29,135.1,,1.19,us,usp000cahu,2014-11-07T01:20:12.761Z,"92 km NE of Hasaki, Japan",earthquake,,13.3,,12,reviewed,us,us
2003-10-25T11:43:58.040Z,31.302,140.784,61.9,4.5,mb,22,127.1,,0.87,us,usp000cb7y,2014-11-07T01:20:15.228Z,"Izu Islands, Japan region",earthquake,,14,,8,reviewed,us,us
2003-11-12T08:26:43.740Z,33.171,137.072,384.9,6.4,mwb,559,26.3,,1.19,us,usp000ccpg,2016-11-10T00:51:47.504Z,"118 km ESE of Shing?, Japan",earthquake,,,,,reviewed,us,us
2003-11-16T03:48:23.720Z,32.468,141.451,33,4.7,mb,56,127.3,,0.96,us,usp000ccyh,2014-11-07T01:20:29.314Z,"Izu Islands, Japan region",earthquake,,,,13,reviewed,us,us
2003-11-20T21:21:03.320Z,36.324,141.775,33,4.6,mb,38,127.4,,1.29,us,usp000cdhd,2014-11-07T01:20:31.901Z,"104 km ESE of Takahagi, Japan",earthquake,,,,15,reviewed,us,us
2003-11-22T10:27:08.830Z,34.986,140.827,33,4.6,mb,64,90.1,,1.06,us,usp000cdnm,2014-11-07T01:20:32.553Z,"49 km SE of ?hara, Japan",earthquake,,,,25,reviewed,us,us
2003-11-22T22:00:20.780Z,35.434,140.912,38.7,5.2,mwc,135,117.3,,0.96,us,usp000cdpu,2016-11-10T00:01:19.021Z,"33 km SSE of Hasaki, Japan",earthquake,,,,,reviewed,us,hrv
2003-11-29T14:54:15.590Z,33.301,137.486,340.8,4.5,mb,96,102.4,,0.79,us,usp000ce4x,2014-11-07T01:20:34.463Z,"144 km SSE of Toba, Japan",earthquake,,4.9,,42,reviewed,us,us
2003-11-30T03:45:37.830Z,32.08,130.177,10,4.5,mb,43,115.3,,1.24,us,usp000ce64,2014-11-07T01:20:34.591Z,"7 km NNW of Akune, Japan",earthquake,,,,11,reviewed,us,us
2003-12-13T03:32:32.140Z,34.5,134.221,14.4,4.7,mb,41,105.1,,1.1,us,usp000cf4v,2014-11-07T01:20:44.755Z,"5 km ENE of Tonosh?, Japan",earthquake,,,,13,reviewed,us,us
2003-12-30T11:55:25.320Z,31.968,141.729,33,4.5,mb,17,136,,1.2,us,usp000cgj2,2014-11-07T01:20:51.584Z,"Izu Islands, Japan region",earthquake,,,,3,reviewed,us,us
2003-12-30T15:32:35.980Z,34.188,139.213,33,4.5,mb,46,133.8,,0.98,us,usp000cgjg,2014-11-07T01:20:51.614Z,"59 km SSE of Shimoda, Japan",earthquake,,,,15,reviewed,us,us
2004-01-02T09:22:32.710Z,34.108,140.308,78.8,4.5,mb,25,126.7,,0.84,us,usp000cgue,2014-11-07T01:20:56.297Z,"105 km SSE of Tateyama, Japan",earthquake,,,,6,reviewed,us,us
2004-01-06T05:50:52.450Z,34.154,136.671,33.2,5.3,mwc,111,117.8,,0.84,us,usp000ch8q,2016-11-10T00:22:45.498Z,"36 km S of Ise, Japan",earthquake,,,,,reviewed,us,hrv
2004-01-06T06:15:29.450Z,32.994,138.398,35,4.8,mb,8,150.4,,1.45,us,usp000ch8r,2014-11-07T01:20:59.661Z,"179 km S of ?yama, Japan",earthquake,,0,,1,reviewed,us,us
2004-01-10T12:05:15.660Z,36.163,138.33,158.8,4.7,mb,19,133,,1.05,us,usp000chkb,2014-11-07T01:21:01.476Z,"15 km WSW of Saku, Japan",earthquake,,5.9,,3,reviewed,us,us
2004-01-27T04:20:01.070Z,32.571,140.332,79,5.2,mwc,223,87.2,,0.76,us,usp000cjs6,2016-11-10T00:24:43.735Z,"266 km SSE of Shimoda, Japan",earthquake,,,,,reviewed,us,hrv
2004-02-07T08:07:45.380Z,33.813,136.523,381.7,4.5,mb,41,132,,0.87,us,usp000ckmj,2014-11-07T01:21:18.853Z,"near the south coast of western Honshu, Japan",earthquake,,,,13,reviewed,us,us
2004-02-10T12:07:17.580Z,35.451,141.047,8.1,4.5,mb,19,135,,1.2,us,usp000ckwb,2014-11-07T01:21:20.032Z,"near the east coast of Honshu, Japan",earthquake,,38.7,,1,reviewed,us,us
2004-02-14T14:37:32.340Z,32.436,140.388,124.1,4.5,mb,15,135.3,,1.46,us,usp000cm5q,2014-11-07T01:21:21.204Z,"282 km SSE of Shimoda, Japan",earthquake,,22.6,,3,reviewed,us,us
2004-02-16T16:30:50.010Z,32.53,140.305,82,4.5,mb,36,122.4,,0.76,us,usp000cmbp,2014-11-07T01:21:21.815Z,"269 km SSE of Shimoda, Japan",earthquake,,,,7,reviewed,us,us
2004-02-18T23:36:33.120Z,35.606,139.139,127.4,4.5,mb,17,134.5,,0.44,us,usp000cmh9,2014-11-07T01:21:22.586Z,"2 km ESE of Uenohara, Japan",earthquake,,5.6,,1,reviewed,us,us
2004-03-01T12:27:20.640Z,31.8,130.575,181.5,4.8,mb,45,110.5,,0.99,us,usp000cntr,2014-11-07T01:21:35.465Z,"11 km NW of Kajiki, Japan",earthquake,,,,12,reviewed,us,us
2004-03-11T02:35:00.000Z,36.297,140.886,48.9,5.4,mwc,242,71.5,,0.79,us,usp000cpmw,2016-11-10T00:28:26.079Z,"27 km E of ?arai, Japan",earthquake,,5.5,,,reviewed,us,hrv
2004-03-15T03:59:58.080Z,36.237,141.747,36.3,4.7,mb,103,109.7,,0.67,us,usp000cpzp,2014-11-07T01:21:42.352Z,"99 km NE of Hasaki, Japan",earthquake,,5.8,,38,reviewed,us,us
2004-04-07T13:47:02.650Z,34.248,140.314,50.4,5.1,mwc,224,84.7,,0.67,us,usp000crxa,2016-11-10T00:30:54.983Z,"91 km SSE of Tateyama, Japan",earthquake,,,,,reviewed,us,hrv
2004-04-20T09:32:32.870Z,35.784,141.549,41.6,4.5,mb,24,126.7,,0.76,us,usp000csza,2014-11-07T01:22:03.569Z,"64 km E of Hasaki, Japan",earthquake,,12.1,,6,reviewed,us,us
2004-04-20T09:34:07.360Z,35.861,141.463,40.8,4.8,mb,33,118.7,,0.77,us,usp000cszb,2014-11-07T01:22:03.571Z,"58 km ENE of Hasaki, Japan",earthquake,,11.4,,12,reviewed,us,us
2004-04-21T03:10:41.670Z,31.619,131.601,32.1,4.8,mb,61,122.7,,1.03,us,usp000ct10,2014-11-07T01:22:03.823Z,"22 km E of Nichinan, Japan",earthquake,,,,24,reviewed,us,us
2004-04-21T03:20:54.190Z,31.614,131.482,32.6,5.2,mwc,88,114.9,,1.07,us,usp000ct11,2016-11-10T00:32:04.351Z,"11 km E of Nichinan, Japan",earthquake,,,,,reviewed,us,hrv
2004-05-05T04:05:04.800Z,31.682,141.693,39.7,4.7,mb,73,73.6,,0.94,us,usp000cu6z,2014-11-07T01:22:14.803Z,"Izu Islands, Japan region",earthquake,,10.3,,32,reviewed,us,us
2004-05-11T09:56:38.250Z,31.677,141.778,10,4.6,mb,8,136.1,,0.98,us,usp000curd,2014-11-07T01:22:17.283Z,"Izu Islands, Japan region",earthquake,,,,1,reviewed,us,us
2004-05-13T08:30:32.300Z,35.345,141.233,45.1,4.5,mb,23,108.8,,1.18,us,usp000cux9,2014-11-07T01:22:18.188Z,"56 km SE of Hasaki, Japan",earthquake,,14.2,,6,reviewed,us,us
2004-05-13T11:54:01.950Z,34.441,139.144,40,4.9,mb,12,137.4,,1.51,us,usp000cuxp,2014-11-07T01:22:18.245Z,"31 km SE of Shimoda, Japan",earthquake,,,,2,reviewed,us,us
2004-05-15T19:15:52.660Z,34.079,141.516,42,4.5,mb,23,124.5,,0.78,us,usp000cv52,2014-11-07T01:22:19.292Z,"161 km SE of Katsuura, Japan",earthquake,,13.3,,2,reviewed,us,us
2004-05-16T07:07:39.590Z,34.141,141.428,41.1,4.8,mwc,153,95.9,,0.68,us,usp000cv6d,2016-11-10T00:34:53.465Z,"151 km SE of Katsuura, Japan",earthquake,,6.1,,,reviewed,us,hrv
2004-05-16T07:21:03.600Z,34.158,141.42,45.6,5.1,mwc,155,84.2,,0.81,us,usp000cv6e,2016-11-10T00:34:54.195Z,"149 km SE of Katsuura, Japan",earthquake,,7.1,,,reviewed,us,hrv
2004-05-17T23:06:17.920Z,34.129,141.471,42.5,4.5,mb,23,143.1,,0.78,us,usp000cvcr,2014-11-07T01:22:20.499Z,"154 km SE of Katsuura, Japan",earthquake,,13,,6,reviewed,us,us
2004-05-18T00:54:41.530Z,35.677,140.613,63.9,4.7,mb,21,155.4,,0.8,us,usp000cvd5,2014-11-07T01:22:20.526Z,"5 km SW of Asahi, Japan",earthquake,,12,,3,reviewed,us,us
2004-05-25T16:26:31.550Z,34.252,141.687,38.2,4.5,mb,24,127.4,,0.64,us,usp000cw6v,2014-11-07T01:22:24.156Z,"160 km SE of Katsuura, Japan",earthquake,,12,,4,reviewed,us,us
2004-05-29T20:56:09.600Z,34.251,141.406,16,6.5,mwb,352,66,,0.99,us,usp000cwj8,2016-11-10T00:36:19.863Z,"140 km SE of Katsuura, Japan",earthquake,,,,,reviewed,us,us
2004-05-29T21:32:30.880Z,34.214,141.622,10,4.8,mb,74,116.3,,0.92,us,usp000cwjd,2015-05-13T18:53:47.000Z,"158 km SE of Katsuura, Japan",earthquake,,,,21,reviewed,us,us
2004-05-29T22:25:08.540Z,34.128,141.539,10,4.8,mb,60,124.5,,0.88,us,usp000cwjg,2014-11-07T01:22:25.951Z,"159 km SE of Katsuura, Japan",earthquake,,,,15,reviewed,us,us
2004-05-29T22:26:42.550Z,34.23,141.588,24.4,4.9,mb,98,107.3,,1,us,usp000cwjh,2015-05-13T18:53:47.000Z,"154 km SE of Katsuura, Japan",earthquake,,13.5,,31,reviewed,us,us
2004-05-29T23:15:37.020Z,34.173,141.554,10,4.5,mb,36,124.6,,1.28,us,usp000cwjn,2014-11-07T01:22:25.969Z,"156 km SE of Katsuura, Japan",earthquake,,,,7,reviewed,us,us
2004-06-01T00:58:27.570Z,34.414,141.463,10,4.6,mb,28,124.9,,0.82,us,usp000cwsk,2014-11-07T01:22:28.508Z,"132 km SE of Katsuura, Japan",earthquake,,,,4,reviewed,us,us
2004-06-01T03:08:48.200Z,34.494,141.391,17.6,5.3,mwc,184,69.7,,0.84,us,usp000cwsr,2016-11-10T00:36:35.073Z,"122 km SE of Katsuura, Japan",earthquake,,,,,reviewed,us,hrv
2004-06-03T00:18:32.150Z,34.233,141.673,10,4.5,mb,24,139.8,,0.78,us,usp000cwyr,2014-11-07T01:22:31.929Z,"160 km SE of Katsuura, Japan",earthquake,,,,7,reviewed,us,us
2004-06-03T12:23:46.440Z,34.104,141.565,10,4.5,mb,41,124.5,,0.85,us,usp000cwzz,2014-11-07T01:22:32.100Z,"162 km SE of Katsuura, Japan",earthquake,,,,16,reviewed,us,us
2004-06-05T16:46:25.570Z,34.463,141.611,44,4.5,mb,22,125,,1.06,us,usp000cx6f,2014-11-07T01:22:33.205Z,"140 km ESE of Katsuura, Japan",earthquake,,,,5,reviewed,us,us
2004-06-08T00:04:52.270Z,34.115,135.225,10,4.6,mb,20,136.6,,0.82,us,usp000cxd6,2014-11-07T01:22:34.961Z,"4 km SSE of Kainan, Japan",earthquake,,,,6,reviewed,us,us
2004-06-09T08:27:09.710Z,34.285,141.519,40.9,5.1,mwc,242,95.9,,0.76,us,usp000cxge,2016-11-10T00:37:11.743Z,"145 km SE of Katsuura, Japan",earthquake,,,,,reviewed,us,hrv
2004-06-10T12:37:34.790Z,34.284,141.854,45,4.6,mb,10,157.4,,1.51,us,usp000cxkn,2014-11-07T01:22:35.893Z,"170 km SE of Katsuura, Japan",earthquake,,0,,2,reviewed,us,us
2004-06-10T18:11:16.320Z,32.271,137.594,392,4.6,mb,149,95.6,,0.65,us,usp000cxm7,2014-11-07T01:22:36.038Z,"221 km SE of Shing?, Japan",earthquake,,3.9,,50,reviewed,us,us
2004-06-16T01:42:44.920Z,34.179,141.613,10,5,mwc,184,50.2,,0.85,us,usp000cxzw,2016-11-10T00:37:47.679Z,"160 km SE of Katsuura, Japan",earthquake,,,,,reviewed,us,hrv
2004-06-16T08:24:25.800Z,34.179,141.65,10,4.6,mb,15,124.6,,0.77,us,usp000cy0e,2014-11-07T01:22:38.200Z,"162 km SE of Katsuura, Japan",earthquake,,,,1,reviewed,us,us
2004-06-16T19:47:17.530Z,33.238,140.711,65,4.5,mb,8,218.7,,0.53,us,usp000cy1e,2014-11-07T01:22:38.262Z,"208 km SSE of Tateyama, Japan",earthquake,,18.1,,2,reviewed,us,us
2004-06-20T05:39:02.970Z,33.416,140.629,64.1,5.1,mwc,264,95.4,,0.74,us,usp000cyab,2016-11-10T00:38:07.683Z,"187 km SSE of Tateyama, Japan",earthquake,,,,,reviewed,us,hrv
2004-06-29T07:05:30.150Z,35.32,139.87,62.7,4.5,mb,12,225.3,,0.65,us,usp000cz4s,2014-11-07T01:22:43.665Z,"3 km S of Kimitsu, Japan",earthquake,,18.1,,2,reviewed,us,us
2004-07-10T11:07:06.350Z,36.075,139.679,50.1,4.7,mwr,155,103.1,,0.83,us,usp000czx0,2014-11-07T01:22:52.783Z,"0 km NNE of Kukich??, Japan",earthquake,,,,,reviewed,us,nied
2004-07-17T06:10:18.070Z,34.746,140.218,46.1,5.6,mwc,372,40.6,,0.83,us,usp000d0an,2020-09-18T19:59:19.588Z,"40 km SSE of Kamogawa, Japan",earthquake,,,,,reviewed,us,hrv
2004-07-29T06:24:17.990Z,32.526,137.766,350.2,4.5,mwr,75,114.8,,0.87,us,usp000d126,2014-11-07T01:23:01.377Z,"213 km SE of Shing?, Japan",earthquake,,,,,reviewed,us,nied
2004-07-29T09:59:45.490Z,35.03,141.241,35,4.5,mb,8,210.5,,0.24,us,usp000d12e,2014-11-07T01:23:01.595Z,"80 km ESE of ?hara, Japan",earthquake,,,,1,reviewed,us,us
2004-07-30T15:44:42.000Z,34.016,140.121,95.4,4.8,mwr,127,52.5,,0.7,us,usp000d14z,2014-11-07T01:23:02.658Z,"109 km SSE of Tateyama, Japan",earthquake,,5.1,,,reviewed,us,nied
2004-08-02T00:08:03.110Z,34.739,135.094,397.2,4.6,mwr,52,120.2,,0.69,us,usp000d19u,2014-11-07T01:23:07.033Z,"9 km WNW of Kobe, Japan",earthquake,,,,,reviewed,us,nied
2004-08-03T12:30:02.770Z,34.582,139.492,114.9,4.7,mwr,103,100.3,,0.71,us,usp000d1cp,2014-11-07T01:23:07.905Z,"51 km ESE of Shimoda, Japan",earthquake,,5.7,,,reviewed,us,nied
2004-08-05T18:23:32.870Z,35.522,139.836,85.5,4.7,mwr,122,102.1,,0.68,us,usp000d1jm,2014-11-07T01:23:09.314Z,"10 km E of Kawasaki, Japan",earthquake,,5.1,,,reviewed,us,nied
2004-08-08T07:41:12.390Z,33.176,136.947,371.7,4.6,mwr,100,88.7,,0.68,us,usp000d1r5,2014-11-07T01:23:10.167Z,"108 km SE of Shing?, Japan",earthquake,,,,,reviewed,us,nied
2004-08-12T08:48:40.950Z,34.279,141.371,32.2,4.5,mwr,50,107.1,,0.8,us,usp000d1zr,2014-11-07T01:23:11.338Z,"136 km SE of Katsuura, Japan",earthquake,,20.8,,,reviewed,us,nied
2004-08-20T04:47:39.740Z,35.057,141.235,40,4.6,mb,10,135.2,,0.5,us,usp000d2g9,2014-11-07T01:23:14.245Z,"79 km ESE of ?hara, Japan",earthquake,,,,2,reviewed,us,us
2004-08-20T05:06:37.790Z,34.998,141.018,40,4.5,mb,7,238.1,,0.51,us,usp000d2ge,2014-11-07T01:23:14.254Z,"63 km ESE of ?hara, Japan",earthquake,,,,2,reviewed,us,us
2004-08-20T20:33:04.150Z,35.05,141.115,27,5.3,mwc,238,39.6,,0.72,us,usp000d2j9,2016-11-10T00:43:23.304Z,"69 km ESE of ?hara, Japan",earthquake,,9.4,,,reviewed,us,hrv
2004-08-20T20:54:35.470Z,35.072,141.01,44.1,4.5,mb,11,233.7,,0.81,us,usp000d2jb,2014-11-07T01:23:14.773Z,"59 km ESE of ?hara, Japan",earthquake,,45.3,,3,reviewed,us,us
2004-08-20T20:58:09.870Z,34.994,141.201,16.1,4.5,mb,14,135.2,,1.15,us,usp000d2jc,2014-11-07T01:23:14.775Z,"78 km ESE of ?hara, Japan",earthquake,,62.5,,3,reviewed,us,us
2004-08-20T21:13:52.840Z,35.107,141.105,39,4.5,mwr,41,126.9,,0.67,us,usp000d2jg,2014-11-07T01:23:14.785Z,"66 km ESE of ?hara, Japan",earthquake,,7.5,,,reviewed,us,nied
2004-08-20T21:19:58.660Z,35.055,141.117,35.2,5.1,mwc,194,50.4,,0.6,us,usp000d2jh,2016-11-10T00:43:24.010Z,"69 km ESE of ?hara, Japan",earthquake,,4.4,,,reviewed,us,hrv
2004-08-22T22:35:02.250Z,32.183,139.933,109.4,4.7,mwr,123,62.3,,0.78,us,usp000d2pa,2014-11-07T01:23:15.185Z,"291 km SSE of Shimoda, Japan",earthquake,,,,,reviewed,us,nied
2004-09-05T10:07:07.820Z,33.07,136.618,14,7.2,mwc,643,28.4,,0.89,us,usp000d3ka,2020-07-08T01:37:22.326Z,"94 km SE of Shing?, Japan",earthquake,,,,,reviewed,us,hrv
2004-09-05T10:17:33.270Z,32.941,136.833,10,5.1,mb,46,94.2,,0.68,us,usp000d3kb,2014-11-07T01:23:25.715Z,"118 km SE of Shing?, Japan",earthquake,,,,13,reviewed,us,us
2004-09-05T10:25:41.260Z,33.046,136.611,10,4.7,mb,46,89.3,,0.78,us,usp000d3kc,2014-11-07T01:23:25.720Z,"96 km SE of Shing?, Japan",earthquake,,,,12,reviewed,us,us
2004-09-05T11:15:57.960Z,33.102,136.998,10,4.5,mb,24,125.8,,0.63,us,usp000d3kh,2014-11-07T01:23:25.749Z,"117 km SE of Shing?, Japan",earthquake,,,,6,reviewed,us,us
2004-09-05T12:42:18.090Z,33.025,136.766,10,4.5,mb,25,124.9,,0.6,us,usp000d3ku,2014-11-07T01:23:25.783Z,"107 km SE of Shing?, Japan",earthquake,,,,2,reviewed,us,us
2004-09-05T13:25:45.090Z,33.286,136.403,10,5.1,mwr,11,132.9,,0.72,us,usp000d3m0,2014-11-07T01:23:25.795Z,"63 km SE of Shing?, Japan",earthquake,,,,,reviewed,us,nied
2004-09-05T14:57:18.610Z,33.184,137.071,10,7.4,mwb,594,27.5,,0.91,us,usp000d3mb,2020-07-08T01:38:40.034Z,"118 km ESE of Shing?, Japan",earthquake,,,,,reviewed,us,us
2004-09-05T14:57:32.000Z,33.202,137.101,15,6.5,mw,,,,,iscgem,iscgem7398408,2017-02-21T20:00:13.731Z,"119 km ESE of Shing?, Japan",earthquake,,,,,automatic,iscgem,iscgem
2004-09-05T15:09:16.680Z,33.442,137.51,10,4.6,mb,14,145.4,,1.39,us,usp000d3mc,2014-11-07T01:23:25.979Z,"130 km SSE of Toba, Japan",earthquake,,,,4,reviewed,us,us
2004-09-05T15:26:58.130Z,33.283,137.085,10,4.8,mb,65,119.4,,0.6,us,usp000d3mf,2014-11-07T01:23:25.988Z,"113 km ESE of Shing?, Japan",earthquake,,,,22,reviewed,us,us
2004-09-05T15:53:18.840Z,33.221,137.141,10,4.7,mb,74,118.2,,0.71,us,usp000d3mm,2014-11-07T01:23:26.004Z,"121 km ESE of Shing?, Japan",earthquake,,,,26,reviewed,us,us
2004-09-05T16:06:42.730Z,33.209,136.871,10,4.5,mb,30,125.8,,0.74,us,usp000d3mr,2014-11-07T01:23:26.018Z,"100 km SE of Shing?, Japan",earthquake,,,,10,reviewed,us,us
2004-09-05T16:12:24.800Z,33.099,136.994,10,4.5,mb,27,125.8,,0.79,us,usp000d3ms,2014-11-07T01:23:26.023Z,"117 km SE of Shing?, Japan",earthquake,,,,7,reviewed,us,us
2004-09-05T16:13:54.820Z,33.043,136.927,10,4.5,mb,31,124.9,,0.82,us,usp000d3mt,2014-11-07T01:23:26.026Z,"116 km SE of Shing?, Japan",earthquake,,,,6,reviewed,us,us
2004-09-05T16:14:59.140Z,33.194,137.228,10,4.8,mb,50,125.9,,0.8,us,usp000d3mu,2014-11-07T01:23:26.030Z,"130 km ESE of Shing?, Japan",earthquake,,,,11,reviewed,us,us
2004-09-05T16:16:37.320Z,33.069,137.28,10,4.6,mb,30,125.1,,0.6,us,usp000d3mv,2014-11-07T01:23:26.036Z,"141 km ESE of Shing?, Japan",earthquake,,,,8,reviewed,us,us
2004-09-05T16:30:56.920Z,33.289,136.896,10,4.6,mb,52,118.4,,0.71,us,usp000d3mx,2014-11-07T01:23:26.044Z,"98 km ESE of Shing?, Japan",earthquake,,,,23,reviewed,us,us
2004-09-05T17:19:34.060Z,33.349,137,10,4.6,mb,54,118.5,,0.76,us,usp000d3n7,2014-11-07T01:23:26.079Z,"103 km ESE of Shing?, Japan",earthquake,,,,22,reviewed,us,us
2004-09-05T17:34:09.920Z,33.053,136.746,10,4.6,mb,53,124.5,,0.66,us,usp000d3na,2014-11-07T01:23:26.088Z,"103 km SE of Shing?, Japan",earthquake,,,,17,reviewed,us,us
2004-09-05T18:13:45.300Z,33.337,137.036,10,4.8,mb,84,109.9,,0.73,us,usp000d3ne,2014-11-07T01:23:26.125Z,"107 km ESE of Shing?, Japan",earthquake,,,,28,reviewed,us,us
2004-09-05T18:27:58.730Z,33.006,136.719,10,4.5,mb,20,124.9,,1.08,us,usp000d3ng,2014-11-07T01:23:26.135Z,"105 km SE of Shing?, Japan",earthquake,,,,5,reviewed,us,us
2004-09-05T20:30:59.810Z,33.247,136.804,10,5.7,mwc,192,76.7,,1.15,us,usp000d3ns,2016-11-10T00:45:03.693Z,"93 km SE of Shing?, Japan",earthquake,,,,,reviewed,us,hrv
2004-09-06T06:35:45.520Z,33.161,136.749,10,4.5,mwr,23,125.7,,1.14,us,usp000d3q8,2014-11-07T01:23:26.296Z,"95 km SE of Shing?, Japan",earthquake,,,,,reviewed,us,nied
2004-09-06T06:54:34.890Z,33.539,136.64,10,4.7,mwr,26,132.1,,0.74,us,usp000d3qa,2014-11-07T01:23:26.303Z,"64 km ESE of Shing?, Japan",earthquake,,,,,reviewed,us,nied
2004-09-06T09:11:57.160Z,32.962,136.861,10,4.8,mwc,147,103.1,,0.62,us,usp000d3qh,2016-11-10T00:45:06.883Z,"118 km SE of Shing?, Japan",earthquake,,,,,reviewed,us,hrv
2004-09-06T16:45:29.050Z,33.571,136.757,10,4.5,mb,26,152,,1.07,us,usp000d3rt,2014-11-07T01:23:26.529Z,"73 km ESE of Shing?, Japan",earthquake,,,,11,reviewed,us,us
